"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 07, 1997","7,838.30","8,148.90","8,158.08","7,784.33","279.64M","-3.81%"
"Nov 30, 1997","8,149.10","7,825.12","8,166.29","7,825.12","302.14M","4.17%"
"Nov 23, 1997","7,823.10","7,876.60","7,881.07","7,739.57","176.28M","-0.74%"
"Nov 16, 1997","7,881.07","7,582.80","7,881.07","7,575.67","300.38M","4.07%"
"Nov 09, 1997","7,572.50","7,581.60","7,656.22","7,349.99","290.63M","-0.12%"
"Nov 02, 1997","7,581.30","7,445.80","7,765.75","7,443.07","301.00M","1.87%"
"Oct 26, 1997","7,442.10","7,714.40","7,714.42","6,971.07","496.32M","-3.54%"
"Oct 19, 1997","7,715.40","7,847.50","8,064.61","7,695.51","397.69M","-1.68%"
"Oct 12, 1997","7,847.00","8,042.80","8,114.71","7,755.68","281.19M","-2.46%"
"Oct 05, 1997","8,045.20","8,039.60","8,184.70","8,002.73","250.46M","0.08%"
"Sep 28, 1997","8,038.60","7,922.20","8,144.42","7,893.45","277.28M","1.47%"
"Sep 21, 1997","7,922.20","7,918.70","8,035.63","7,840.40","287.03M","0.06%"
"Sep 14, 1997","7,917.30","7,743.40","8,020.90","7,718.12","333.24M","2.25%"
"Sep 07, 1997","7,743.00","7,821.71","7,899.06","7,580.85","280.84M","-1.02%"
"Aug 31, 1997","7,822.40","7,631.70","7,944.35","7,624.05","213.53M","2.62%"
"Aug 24, 1997","7,622.40","7,888.80","7,944.12","7,606.86","228.55M","-3.37%"
"Aug 17, 1997","7,887.90","7,701.60","8,023.09","7,618.47","275.22M","2.51%"
"Aug 10, 1997","7,694.70","8,030.80","8,095.56","7,694.66","307.38M","-4.19%"
"Aug 03, 1997","8,031.20","8,191.00","8,299.49","7,876.40","258.27M","-1.99%"
"Jul 27, 1997","8,194.00","8,113.40","8,282.77","8,092.07","257.58M","0.99%"
"Jul 20, 1997","8,113.40","7,890.90","8,157.11","7,840.06","307.27M","2.82%"
"Jul 13, 1997","7,890.50","7,920.40","8,069.77","7,860.04","335.79M","-0.40%"
"Jul 06, 1997","7,921.80","7,896.50","7,991.26","7,794.93","272.71M","0.33%"
"Jun 29, 1997","7,895.80","7,688.60","7,896.26","7,612.17","194.69M","2.71%"
"Jun 22, 1997","7,687.70","7,797.87","7,812.12","7,594.08","253.51M","-1.40%"
"Jun 15, 1997","7,796.50","7,781.10","7,834.06","7,697.90","278.39M","0.19%"
"Jun 08, 1997","7,782.00","7,442.40","7,799.68","7,437.98","284.90M","4.66%"
"Jun 01, 1997","7,435.80","7,331.00","7,445.22","7,253.78","220.95M","1.43%"
"May 25, 1997","7,331.00","7,342.20","7,394.95","7,241.76","188.53M","-0.20%"
"May 18, 1997","7,345.90","7,194.30","7,362.80","7,152.64","227.68M","2.10%"
"May 11, 1997","7,194.70","7,169.12","7,351.68","7,169.12","266.48M","0.35%"
"May 04, 1997","7,169.50","7,070.00","7,269.47","7,056.35","277.38M","1.39%"
"Apr 27, 1997","7,071.20","6,736.50","7,077.62","6,701.15","249.41M","4.93%"
"Apr 20, 1997","6,738.90","6,705.20","6,890.59","6,616.86","248.97M","0.53%"
"Apr 13, 1997","6,703.35","6,392.10","6,713.59","6,356.78","263.98M","4.88%"
"Apr 06, 1997","6,391.70","6,528.70","6,639.00","6,387.00","214.98M","-2.06%"
"Mar 30, 1997","6,526.10","6,739.80","6,739.83","6,404.84","271.41M","-3.18%"
"Mar 23, 1997","6,740.59","6,805.20","6,952.46","6,663.92","195.55M","-0.94%"
"Mar 16, 1997","6,804.79","6,934.30","6,970.59","6,790.06","264.18M","-1.88%"
"Mar 09, 1997","6,935.46","7,001.70","7,112.10","6,874.66","188.98M","-0.93%"
"Mar 02, 1997","7,000.89","6,874.30","7,018.59","6,828.10","250.23M","1.79%"
"Feb 23, 1997","6,877.74","6,931.60","7,046.68","6,868.12","204.07M","-0.78%"
"Feb 16, 1997","6,931.62","6,994.00","7,073.62","6,905.83","146.85M","-0.82%"
"Feb 09, 1997","6,988.96","6,856.20","7,040.91","6,783.46","204.70M","1.94%"
"Feb 02, 1997","6,855.80","6,810.80","6,875.43","6,710.72","210.28M","0.63%"
"Jan 26, 1997","6,813.09","6,696.50","6,873.89","6,622.98","219.90M","1.74%"
"Jan 19, 1997","6,696.48","6,836.20","6,906.60","6,662.23","247.19M","-2.00%"
"Jan 12, 1997","6,833.10","6,706.10","6,835.79","6,669.54","209.71M","1.93%"
"Jan 05, 1997","6,703.79","6,546.00","6,708.03","6,512.53","230.22M","2.44%"
"Dec 29, 1996","6,544.09","6,561.30","6,587.05","6,352.83","155.29M","-0.26%"
"Dec 22, 1996","6,560.91","6,481.70","6,576.28","6,450.19","80.30M","1.18%"
"Dec 15, 1996","6,484.40","6,305.30","6,548.99","6,236.05","239.22M","2.85%"
"Dec 08, 1996","6,304.87","6,383.44","6,512.39","6,251.05","203.20M","-1.21%"
"Dec 01, 1996","6,381.94","6,520.60","6,554.50","6,291.75","200.07M","-2.14%"
"Nov 24, 1996","6,521.70","6,471.80","6,589.53","6,464.31","126.32M","0.77%"
"Nov 17, 1996","6,471.76","6,348.80","6,471.76","6,324.18","173.68M","1.95%"
"Nov 10, 1996","6,348.03","6,220.60","6,377.85","6,220.57","208.41M","2.06%"
"Nov 03, 1996","6,219.82","6,023.40","6,222.81","6,011.49","196.12M","3.29%"
"Oct 27, 1996","6,021.93","6,007.00","6,057.70","5,959.69","166.85M","0.25%"
"Oct 20, 1996","6,007.02","6,093.90","6,133.73","5,981.68","169.45M","-1.43%"
"Oct 13, 1996","6,094.23","5,970.12","6,095.35","5,969.38","174.09M","2.09%"
"Oct 06, 1996","5,969.38","5,992.90","6,010.37","5,904.90","155.00M","-0.39%"
"Sep 29, 1996","5,992.86","5,873.30","5,995.47","5,861.67","165.74M","2.04%"
"Sep 22, 1996","5,872.92","5,887.70","5,929.89","5,835.19","174.88M","-0.26%"
"Sep 15, 1996","5,888.46","5,837.80","5,905.47","5,837.41","187.00M","0.86%"
"Sep 08, 1996","5,838.52","5,660.23","5,855.17","5,660.23","151.57M","3.16%"
"Sep 01, 1996","5,659.86","5,611.80","5,681.31","5,561.46","108.03M","0.78%"
"Aug 25, 1996","5,616.21","5,723.50","5,733.47","5,588.47","115.08M","-1.86%"
"Aug 18, 1996","5,722.74","5,689.80","5,739.02","5,672.80","136.04M","0.59%"
"Aug 11, 1996","5,689.45","5,681.30","5,706.10","5,630.27","162.89M","0.14%"
"Aug 04, 1996","5,681.31","5,680.20","5,729.03","5,648.02","130.63M","0.03%"
"Jul 28, 1996","5,679.83","5,473.10","5,679.83","5,421.64","155.22M","3.78%"
"Jul 21, 1996","5,473.06","5,426.50","5,474.54","5,270.35","180.47M","0.85%"
"Jul 14, 1996","5,426.82","5,509.80","5,509.83","5,182.32","237.55M","-1.52%"
"Jul 07, 1996","5,510.56","5,586.30","5,604.39","5,469.93","175.10M","-1.39%"
"Jun 30, 1996","5,588.14","5,654.60","5,733.31","5,581.49","104.69M","-1.18%"
"Jun 23, 1996","5,654.63","5,704.50","5,742.54","5,646.50","165.50M","-0.89%"
"Jun 16, 1996","5,705.23","5,650.20","5,705.23","5,622.86","177.94M","0.99%"
"Jun 09, 1996","5,649.45","5,697.10","5,728.87","5,630.99","144.77M","-0.84%"
"Jun 02, 1996","5,697.11","5,643.90","5,723.33","5,580.38","159.58M","0.96%"
"May 26, 1996","5,643.18","5,762.10","5,783.91","5,636.90","126.67M","-2.08%"
"May 19, 1996","5,762.86","5,688.20","5,796.10","5,671.99","189.39M","1.33%"
"May 12, 1996","5,687.50","5,516.50","5,698.58","5,516.47","199.27M","3.07%"
"May 05, 1996","5,518.14","5,479.50","5,533.67","5,342.20","174.86M","0.73%"
"Apr 28, 1996","5,478.03","5,567.60","5,594.70","5,458.16","167.18M","-1.62%"
"Apr 21, 1996","5,567.99","5,536.20","5,599.06","5,508.38","168.62M","0.59%"
"Apr 14, 1996","5,535.48","5,535.80","5,627.96","5,518.86","187.27M","0.05%"
"Apr 07, 1996","5,532.59","5,679.99","5,679.99","5,415.53","219.54M","-2.64%"
"Mar 31, 1996","5,682.88","5,588.60","5,697.69","5,587.50","125.63M","1.71%"
"Mar 24, 1996","5,587.14","5,638.40","5,680.71","5,576.66","160.76M","-0.88%"
"Mar 17, 1996","5,636.64","5,585.70","5,709.97","5,585.70","207.35M","0.93%"
"Mar 10, 1996","5,584.97","5,470.80","5,629.77","5,444.08","243.57M","2.09%"
"Mar 03, 1996","5,470.45","5,535.12","5,666.98","5,424.20","178.03M","-1.19%"
"Feb 25, 1996","5,536.56","5,629.10","5,629.77","5,436.13","187.20M","-1.67%"
"Feb 18, 1996","5,630.49","5,502.20","5,659.40","5,433.24","155.39M","2.31%"
"Feb 11, 1996","5,503.32","5,541.30","5,627.96","5,499.35","193.26M","-0.69%"
"Feb 04, 1996","5,541.62","5,373.30","5,584.97","5,348.34","203.04M","3.12%"
"Jan 28, 1996","5,373.99","5,271.40","5,410.84","5,271.39","189.24M","1.94%"
"Jan 21, 1996","5,271.75","5,184.00","5,276.44","5,175.65","189.18M","1.68%"
"Jan 14, 1996","5,184.68","5,060.40","5,194.07","5,018.85","210.01M","2.44%"
"Jan 07, 1996","5,061.12","5,181.10","5,213.58","5,014.52","161.99M","-2.32%"
"Dec 31, 1995","5,181.43","5,115.70","5,227.31","5,098.33","172.21M","1.26%"
"Dec 24, 1995","5,117.12","5,098.00","5,126.51","5,087.86","77.04M","0.38%"
"Dec 17, 1995","5,097.97","5,174.20","5,176.37","5,051.73","167.47M","-1.52%"
"Dec 10, 1995","5,176.73","5,156.10","5,235.62","5,145.66","157.64M","0.39%"
"Dec 03, 1995","5,156.86","5,086.40","5,209.25","5,074.13","170.56M","1.37%"
"Nov 26, 1995","5,087.13","5,048.84","5,118.93","5,032.94","144.62M","0.76%"
"Nov 19, 1995","5,048.84","4,990.30","5,067.62","4,976.22","104.55M","1.18%"
"Nov 12, 1995","4,989.95","4,867.80","4,996.81","4,847.61","168.50M","2.46%"
"Nov 05, 1995","4,870.37","4,825.60","4,888.71","4,788.72","128.40M","0.93%"
"Oct 29, 1995","4,825.57","4,742.84","4,825.93","4,742.84","134.84M","1.77%"
"Oct 22, 1995","4,741.75","4,795.20","4,800.28","4,667.69","161.31M","-1.11%"
"Oct 15, 1995","4,794.86","4,794.10","4,815.82","4,722.82","157.06M","0.02%"
"Oct 08, 1995","4,793.78","4,767.00","4,816.90","4,659.74","160.90M","0.52%"
"Oct 01, 1995","4,769.21","4,789.80","4,789.80","4,716.10","152.81M","-0.41%"
"Sep 24, 1995","4,789.08","4,766.30","4,816.54","4,692.98","184.31M","0.52%"
"Sep 17, 1995","4,764.15","4,795.60","4,796.31","4,728.39","196.76M","-0.70%"
"Sep 10, 1995","4,797.57","4,703.50","4,815.18","4,698.96","198.93M","2.06%"
"Sep 03, 1995","4,700.72","4,660.20","4,701.42","4,645.78","106.17M","1.14%"
"Aug 27, 1995","4,647.54","4,611.60","4,648.95","4,570.85","112.73M","1.00%"
"Aug 20, 1995","4,601.40","4,628.20","4,656.34","4,573.22","142.28M","-0.35%"
"Aug 13, 1995","4,617.60","4,615.80","4,661.27","4,606.68","149.60M","-0.02%"
"Aug 06, 1995","4,618.30","4,683.50","4,702.83","4,597.17","113.92M","-1.39%"
"Jul 30, 1995","4,683.46","4,715.50","4,754.96","4,649.30","154.77M","-0.68%"
"Jul 23, 1995","4,715.51","4,641.50","4,741.92","4,640.49","161.58M","1.59%"
"Jul 16, 1995","4,641.55","4,708.80","4,747.21","4,552.09","197.38M","-1.43%"
"Jul 09, 1995","4,708.82","4,702.70","4,735.58","4,670.57","153.11M","0.13%"
"Jul 02, 1995","4,702.73","4,556.10","4,704.81","4,551.25","124.26M","3.22%"
"Jun 25, 1995","4,556.10","4,585.80","4,593.10","4,521.86","130.39M","-0.65%"
"Jun 18, 1995","4,585.84","4,510.80","4,589.64","4,509.06","142.89M","1.66%"
"Jun 11, 1995","4,510.79","4,424.00","4,517.02","4,423.99","156.04M","1.96%"
"Jun 04, 1995","4,423.99","4,444.40","4,493.84","4,406.69","148.13M","-0.46%"
"May 28, 1995","4,444.39","4,377.00","4,488.66","4,352.40","115.28M","1.73%"
"May 21, 1995","4,369.00","4,341.33","4,458.57","4,341.33","144.67M","0.64%"
"May 14, 1995","4,341.33","4,430.60","4,446.12","4,311.24","168.14M","-2.01%"
"May 07, 1995","4,430.56","4,343.40","4,435.05","4,335.10","165.30M","2.01%"
"Apr 30, 1995","4,343.40","4,321.30","4,410.50","4,301.56","160.62M","0.51%"
"Apr 23, 1995","4,321.27","4,270.10","4,328.53","4,255.91","146.68M","1.20%"
"Apr 16, 1995","4,270.09","4,208.20","4,270.43","4,156.65","166.09M","1.47%"
"Apr 09, 1995","4,208.18","4,192.60","4,221.32","4,180.86","97.44M","0.37%"
"Apr 02, 1995","4,192.62","4,157.70","4,224.09","4,155.96","137.36M","0.84%"
"Mar 26, 1995","4,157.69","4,138.70","4,198.84","4,111.69","152.52M","0.46%"
"Mar 19, 1995","4,138.67","4,073.70","4,139.36","4,060.51","145.99M","1.60%"
"Mar 12, 1995","4,073.65","4,035.60","4,080.22","4,019.70","165.66M","0.94%"
"Mar 05, 1995","4,035.61","3,989.60","4,048.40","3,945.69","146.03M","1.15%"
"Feb 26, 1995","3,989.61","4,011.70","4,021.23","3,959.18","140.60M","-0.55%"
"Feb 19, 1995","4,011.74","3,953.50","4,020.49","3,952.53","123.80M","1.47%"
"Feb 12, 1995","3,953.54","3,939.10","3,997.95","3,935.03","164.55M","0.37%"
"Feb 05, 1995","3,939.07","3,928.60","3,953.54","3,920.57","133.05M","0.27%"
"Jan 29, 1995","3,928.64","3,858.00","3,944.46","3,817.26","179.85M","1.83%"
"Jan 22, 1995","3,857.99","3,869.40","3,891.30","3,838.48","167.81M","-0.30%"
"Jan 15, 1995","3,869.43","3,908.50","3,936.72","3,847.22","135.33M","-1.00%"
"Jan 08, 1995","3,908.46","3,867.40","3,910.14","3,840.16","131.49M","1.06%"
"Jan 01, 1995","3,867.41","3,834.40","3,887.26","3,827.71","107.71M","0.86%"
"Dec 25, 1994","3,834.44","3,833.80","3,866.40","3,826.03","67.11M","0.03%"
"Dec 18, 1994","3,833.43","3,806.85","3,846.89","3,767.15","122.87M","0.69%"
"Dec 11, 1994","3,807.19","3,691.10","3,807.19","3,682.03","166.11M","3.14%"
"Dec 04, 1994","3,691.11","3,745.60","3,762.78","3,655.11","138.18M","-1.46%"
"Nov 27, 1994","3,745.62","3,708.30","3,763.11","3,690.44","125.84M","1.01%"
"Nov 20, 1994","3,708.27","3,815.30","3,833.43","3,638.63","117.08M","-2.80%"
"Nov 13, 1994","3,815.26","3,801.50","3,856.31","3,784.98","157.56M","0.36%"
"Nov 06, 1994","3,801.47","3,807.50","3,868.80","3,795.41","138.89M","-0.16%"
"Oct 30, 1994","3,807.52","3,930.70","3,937.05","3,807.52","155.16M","-3.13%"
"Oct 23, 1994","3,930.66","3,891.30","3,931.67","3,832.42","170.56M","1.01%"
"Oct 16, 1994","3,891.30","3,910.50","3,949.84","3,883.90","161.04M","-0.49%"
"Oct 09, 1994","3,910.47","3,798.10","3,927.63","3,798.10","126.31M","2.98%"
"Oct 02, 1994","3,797.43","3,843.20","3,858.33","3,747.97","146.42M","-1.19%"
"Sep 25, 1994","3,843.19","3,831.80","3,890.96","3,826.36","129.34M","0.30%"
"Sep 18, 1994","3,831.75","3,933.40","3,953.20","3,820.31","152.81M","-2.58%"
"Sep 11, 1994","3,933.35","3,874.80","3,992.64","3,859.00","158.39M","1.51%"
"Sep 04, 1994","3,874.81","3,885.60","3,911.15","3,858.33","101.57M","-0.28%"
"Aug 28, 1994","3,885.58","3,881.40","3,939.32","3,880.40","141.56M","0.12%"
"Aug 21, 1994","3,881.05","3,755.10","3,893.67","3,737.63","143.68M","3.35%"
"Aug 14, 1994","3,755.11","3,768.70","3,795.25","3,740.54","148.25M","-0.36%"
"Aug 07, 1994","3,768.71","3,747.02","3,777.45","3,736.33","118.18M","0.58%"
"Jul 31, 1994","3,747.02","3,764.50","3,811.44","3,742.16","122.84M","-0.46%"
"Jul 24, 1994","3,764.50","3,735.00","3,770.00","3,714.96","111.59M","0.79%"
"Jul 17, 1994","3,735.04","3,753.80","3,762.56","3,714.64","114.36M","-0.50%"
"Jul 10, 1994","3,753.81","3,709.10","3,753.81","3,672.23","120.94M","1.20%"
"Jul 03, 1994","3,709.14","3,646.60","3,709.46","3,636.29","82.41M","1.71%"
"Jun 26, 1994","3,646.65","3,636.90","3,700.07","3,610.40","118.69M","0.27%"
"Jun 19, 1994","3,636.94","3,776.10","3,776.14","3,629.02","125.48M","-3.70%"
"Jun 12, 1994","3,776.78","3,773.50","3,823.39","3,759.97","149.78M","0.09%"
"Jun 05, 1994","3,773.45","3,772.20","3,793.44","3,730.98","108.41M","0.03%"
"May 29, 1994","3,772.22","3,757.10","3,775.60","3,732.21","93.14M","0.40%"
"May 22, 1994","3,757.14","3,765.70","3,772.79","3,721.23","122.63M","-0.24%"
"May 15, 1994","3,766.35","3,659.70","3,768.80","3,647.55","142.79M","2.91%"
"May 08, 1994","3,659.68","3,669.50","3,669.79","3,623.10","128.51M","-0.27%"
"May 01, 1994","3,669.50","3,681.70","3,715.60","3,641.54","119.91M","-0.33%"
"Apr 24, 1994","3,681.69","3,648.70","3,710.84","3,648.68","101.15M","0.90%"
"Apr 17, 1994","3,648.68","3,661.50","3,668.01","3,570.15","166.58M","-0.35%"
"Apr 10, 1994","3,661.47","3,674.30","3,704.00","3,631.13","126.32M","-0.35%"
"Apr 03, 1994","3,674.26","3,634.50","3,701.03","3,552.47","172.63M","1.05%"
"Mar 27, 1994","3,635.96","3,774.70","3,779.05","3,559.09","145.96M","-3.68%"
"Mar 20, 1994","3,774.73","3,895.70","3,895.94","3,774.73","117.48M","-3.10%"
"Mar 13, 1994","3,895.65","3,862.70","3,895.65","3,836.63","160.71M","0.85%"
"Mar 06, 1994","3,862.70","3,832.30","3,862.70","3,814.86","121.68M","0.79%"
"Feb 27, 1994","3,832.30","3,838.80","3,852.28","3,632.02","145.86M","-0.17%"
"Feb 20, 1994","3,838.78","3,887.50","3,914.48","3,826.39","95.46M","-1.25%"
"Feb 13, 1994","3,887.46","3,894.80","3,958.10","3,880.14","131.47M","-0.19%"
"Feb 06, 1994","3,894.78","3,871.40","3,938.40","3,859.04","147.72M","0.60%"
"Jan 30, 1994","3,871.42","3,945.43","3,985.96","3,870.01","136.16M","-1.88%"
"Jan 23, 1994","3,945.43","3,914.50","3,953.31","3,887.18","149.14M","0.79%"
"Jan 16, 1994","3,914.48","3,867.20","3,914.48","3,856.22","134.57M","1.22%"
"Jan 09, 1994","3,867.20","3,820.80","3,873.67","3,813.45","144.43M","1.22%"
"Jan 02, 1994","3,820.77","3,754.10","3,826.39","3,742.81","164.94M","1.78%"
"Dec 26, 1993","3,754.09","3,757.70","3,799.92","3,754.09","84.01M","-0.10%"
"Dec 19, 1993","3,757.72","3,751.60","3,774.21","3,736.76","90.47M","0.16%"
"Dec 12, 1993","3,751.57","3,740.70","3,770.02","3,713.85","153.43M","0.29%"
"Dec 05, 1993","3,740.67","3,704.10","3,748.78","3,702.11","122.16M","0.99%"
"Nov 28, 1993","3,704.07","3,684.00","3,711.61","3,673.61","115.97M","0.55%"
"Nov 21, 1993","3,683.95","3,693.17","3,697.92","3,650.69","89.58M","-0.27%"
"Nov 14, 1993","3,694.01","3,684.50","3,717.76","3,657.12","156.63M","0.26%"
"Nov 07, 1993","3,684.50","3,643.40","3,691.21","3,631.97","139.93M","1.13%"
"Oct 31, 1993","3,643.43","3,680.60","3,703.23","3,600.67","141.75M","-1.01%"
"Oct 24, 1993","3,680.59","3,649.30","3,708.82","3,644.82","139.28M","0.86%"
"Oct 17, 1993","3,649.30","3,629.70","3,676.96","3,620.23","124.75M","0.54%"
"Oct 10, 1993","3,629.73","3,584.70","3,642.31","3,583.63","139.98M","1.26%"
"Oct 03, 1993","3,584.74","3,581.10","3,605.98","3,557.36","100.97M","0.10%"
"Sep 26, 1993","3,581.11","3,543.10","3,587.26","3,542.83","107.24M","1.07%"
"Sep 19, 1993","3,543.11","3,613.30","3,621.35","3,507.06","123.08M","-1.94%"
"Sep 12, 1993","3,613.25","3,621.91","3,639.24","3,586.14","135.51M","-0.23%"
"Sep 05, 1993","3,621.63","3,633.90","3,636.44","3,573.57","82.66M","-0.34%"
"Aug 29, 1993","3,633.93","3,640.60","3,655.72","3,616.60","100.90M","-0.18%"
"Aug 22, 1993","3,640.63","3,614.60","3,663.83","3,595.64","121.78M","0.70%"
"Aug 15, 1993","3,615.48","3,569.70","3,617.72","3,564.34","152.29M","1.28%"
"Aug 08, 1993","3,569.65","3,560.40","3,595.08","3,552.33","107.61M","0.26%"
"Aug 01, 1993","3,560.43","3,539.50","3,566.02","3,536.96","107.48M","0.59%"
"Jul 25, 1993","3,539.47","3,546.74","3,583.50","3,530.81","134.98M","-0.20%"
"Jul 18, 1993","3,546.74","3,528.30","3,556.52","3,511.53","113.79M","0.52%"
"Jul 11, 1993","3,528.29","3,521.10","3,550.93","3,509.85","113.10M","0.21%"
"Jul 04, 1993","3,521.06","3,484.00","3,527.98","3,449.93","97.27M","1.06%"
"Jun 27, 1993","3,483.97","3,491.20","3,531.58","3,480.93","106.34M","-0.20%"
"Jun 20, 1993","3,490.89","3,494.80","3,511.93","3,462.66","108.43M","-0.11%"
"Jun 13, 1993","3,494.77","3,505.00","3,528.30","3,475.94","114.76M","-0.29%"
"Jun 06, 1993","3,505.01","3,545.10","3,550.12","3,483.97","98.16M","-1.13%"
"May 30, 1993","3,545.14","3,527.43","3,569.78","3,527.43","75.29M","0.50%"
"May 23, 1993","3,527.43","3,492.80","3,565.07","3,485.63","104.27M","0.99%"
"May 16, 1993","3,492.83","3,437.50","3,524.11","3,415.33","128.14M","1.45%"
"May 09, 1993","3,443.01","3,437.20","3,483.14","3,435.26","119.78M","0.17%"
"May 02, 1993","3,437.19","3,439.44","3,459.43","3,427.23","120.47M","0.28%"
"Apr 25, 1993","3,427.55","3,413.80","3,446.19","3,383.24","146.58M","0.40%"
"Apr 18, 1993","3,413.77","3,478.60","3,481.58","3,403.50","146.81M","-1.86%"
"Apr 11, 1993","3,478.61","3,396.50","3,478.61","3,395.67","138.96M","2.42%"
"Apr 04, 1993","3,396.48","3,370.80","3,408.10","3,363.79","139.24M","0.76%"
"Mar 28, 1993","3,370.81","3,440.30","3,478.34","3,365.41","145.37M","-2.01%"
"Mar 21, 1993","3,439.98","3,470.77","3,472.67","3,430.25","140.99M","-0.91%"
"Mar 14, 1993","3,471.58","3,427.80","3,477.53","3,422.96","113.45M","1.28%"
"Mar 07, 1993","3,427.82","3,404.60","3,482.12","3,391.89","139.18M","0.68%"
"Feb 28, 1993","3,404.58","3,370.80","3,433.22","3,343.26","121.51M","1.00%"
"Feb 21, 1993","3,370.81","3,322.20","3,378.11","3,316.78","145.72M","1.46%"
"Feb 14, 1993","3,322.18","3,392.20","3,392.20","3,266.80","134.45M","-2.07%"
"Feb 07, 1993","3,392.43","3,442.10","3,456.73","3,392.43","131.88M","-1.44%"
"Jan 31, 1993","3,442.10","3,310.00","3,443.22","3,309.49","165.46M","3.99%"
"Jan 24, 1993","3,310.00","3,257.90","3,320.02","3,257.89","165.53M","1.63%"
"Jan 17, 1993","3,256.80","3,271.10","3,283.28","3,231.95","143.19M","-0.44%"
"Jan 10, 1993","3,271.10","3,251.70","3,285.17","3,240.06","158.53M","0.60%"
"Jan 03, 1993","3,251.70","3,301.10","3,320.83","3,231.95","152.76M","-1.50%"
"Dec 27, 1992","3,301.11","3,326.20","3,352.71","3,301.11","69.19M","-0.75%"
"Dec 20, 1992","3,326.20","3,313.30","3,332.72","3,301.65","84.56M","0.39%"
"Dec 13, 1992","3,313.30","3,304.10","3,317.05","3,248.16","154.01M","0.28%"
"Dec 06, 1992","3,304.10","3,289.00","3,335.69","3,288.95","105.17M","0.47%"
"Nov 29, 1992","3,288.70","3,282.70","3,308.41","3,268.96","120.78M","0.20%"
"Nov 22, 1992","3,282.20","3,227.40","3,296.25","3,214.66","87.24M","1.70%"
"Nov 15, 1992","3,227.40","3,233.00","3,233.03","3,184.67","115.47M","-0.17%"
"Nov 08, 1992","3,233.00","3,240.10","3,259.78","3,219.25","106.17M","-0.22%"
"Nov 01, 1992","3,240.10","3,226.30","3,268.15","3,215.20","120.40M","0.43%"
"Oct 25, 1992","3,226.30","3,207.60","3,254.91","3,205.20","116.75M","0.58%"
"Oct 18, 1992","3,207.60","3,174.40","3,215.20","3,169.00","126.94M","1.05%"
"Oct 11, 1992","3,174.40","3,136.60","3,217.09","3,136.31","126.47M","1.21%"
"Oct 04, 1992","3,136.60","3,200.60","3,200.61","3,095.79","118.91M","-2.00%"
"Sep 27, 1992","3,200.60","3,250.30","3,280.85","3,198.72","101.28M","-1.53%"
"Sep 20, 1992","3,250.30","3,327.10","3,327.84","3,244.84","109.13M","-2.31%"
"Sep 13, 1992","3,327.10","3,306.80","3,376.49","3,306.79","122.93M","0.65%"
"Sep 06, 1992","3,305.70","3,281.90","3,317.32","3,257.62","74.10M","0.73%"
"Aug 30, 1992","3,281.90","3,267.60","3,313.54","3,254.10","83.62M","0.44%"
"Aug 23, 1992","3,267.60","3,254.10","3,273.02","3,207.10","92.91M","0.41%"
"Aug 16, 1992","3,254.10","3,328.90","3,338.93","3,254.10","77.51M","-2.25%"
"Aug 09, 1992","3,328.90","3,332.20","3,342.18","3,306.79","84.36M","-0.10%"
"Aug 02, 1992","3,332.20","3,393.80","3,399.99","3,331.37","95.80M","-1.82%"
"Jul 26, 1992","3,393.80","3,285.70","3,402.96","3,282.20","100.73M","3.29%"
"Jul 19, 1992","3,285.70","3,331.10","3,331.10","3,266.53","91.04M","-1.38%"
"Jul 12, 1992","3,331.60","3,330.60","3,364.33","3,317.05","98.22M","0.03%"
"Jul 05, 1992","3,330.60","3,330.30","3,352.71","3,273.56","111.10M","0.01%"
"Jun 28, 1992","3,330.30","3,282.70","3,373.89","3,282.68","84.44M","1.46%"
"Jun 21, 1992","3,282.40","3,285.40","3,304.08","3,254.05","108.91M","-0.09%"
"Jun 14, 1992","3,285.40","3,354.40","3,367.20","3,269.03","116.90M","-2.06%"
"Jun 07, 1992","3,354.40","3,398.70","3,405.43","3,323.78","99.34M","-1.30%"
"May 31, 1992","3,398.70","3,396.90","3,422.28","3,373.03","114.45M","0.05%"
"May 24, 1992","3,396.90","3,386.80","3,420.21","3,356.44","87.45M","0.30%"
"May 17, 1992","3,386.80","3,353.10","3,440.19","3,353.09","107.02M","1.01%"
"May 10, 1992","3,353.10","3,369.40","3,440.67","3,346.00","87.56M","-0.48%"
"May 03, 1992","3,369.40","3,336.10","3,387.52","3,335.87","86.83M","1.00%"
"Apr 26, 1992","3,336.10","3,324.00","3,362.03","3,283.99","104.09M","0.35%"
"Apr 19, 1992","3,324.50","3,365.60","3,365.61","3,315.52","106.56M","-1.25%"
"Apr 12, 1992","3,366.50","3,255.40","3,366.50","3,248.43","92.57M","3.41%"
"Apr 05, 1992","3,255.40","3,249.30","3,279.29","3,161.23","115.45M","0.19%"
"Mar 29, 1992","3,249.10","3,231.40","3,260.73","3,211.31","86.76M","0.55%"
"Mar 22, 1992","3,231.40","3,275.90","3,284.44","3,226.52","92.29M","-1.37%"
"Mar 15, 1992","3,276.40","3,235.90","3,277.28","3,208.41","96.77M","1.25%"
"Mar 08, 1992","3,235.90","3,221.60","3,248.21","3,188.28","89.38M","0.44%"
"Mar 01, 1992","3,221.60","3,267.70","3,299.64","3,213.77","96.22M","-1.41%"
